,STN,WBAN,YEARMODA,TEMP,TEMP_count,DEWP,DEWP_count,SLP,SLP_count,STP,STP_count,VISIB,VISIB_count,WDSP,WDSP_count,MXSPD,GUST,MAX,MIN,PRCP,SNDP,FRSHTT,MAX_flag,MIN_flag,PRCP_A,PRCP_B,PRCP_C,PRCP_D,PRCP_G,PRCP_H,PRCP_I
4136,722900,23188,2010-02-27,58.2,24,53.8,24,1013.7,14,1011.8,24,7.8,24,9.3,24,20.0,26.0,69.1,54.0,0.0,,10000,False,False,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4137,722900,23188,2010-02-28,55.1,24,48.2,24,1010.8,24,1009.5,24,9.8,24,5.4,24,14.0,18.1,62.1,48.9,0.8,,10000,False,False,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4138,722900,23188,2010-03-01,57.0,24,48.3,24,1018.5,24,1017.5,24,10.0,24,2.8,24,11.1,,64.0,48.9,0.07,,0,False,False,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4139,722900,23188,2010-03-02,58.4,24,50.7,24,1018.1,23,1017.2,24,9.7,24,4.1,24,12.0,,64.0,52.0,0.0,,0,False,False,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4140,722900,23188,2010-03-03,57.8,24,47.9,24,1017.5,24,1016.5,24,10.0,24,4.0,24,11.1,,64.9,52.0,0.0,,0,False,False,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4141,722900,23188,2010-03-04,57.2,24,45.4,24,1017.1,23,1016.1,24,9.9,24,6.2,24,12.0,17.1,64.9,52.0,0.0,,10000,False,False,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4142,722900,23188,2010-03-05,54.5,24,41.1,24,1017.0,24,1016.0,24,10.0,24,3.4,24,8.9,,63.0,46.0,0.0,,0,False,False,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4143,722900,23188,2010-03-06,56.4,24,46.3,24,1012.0,23,1011.0,24,10.0,24,5.2,24,15.9,21.0,63.0,48.0,0.0,,0,False,False,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4144,722900,23188,2010-03-07,52.1,24,47.6,24,1010.2,20,1009.2,24,8.7,24,6.0,24,15.0,21.0,61.0,48.9,0.26,,10000,False,False,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4145,722900,23188,2010-03-08,57.4,24,48.5,24,1017.8,21,1016.2,24,9.9,24,8.0,24,13.0,18.1,61.0,50.0,0.42,,0,False,False,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4146,722900,23188,2010-03-09,55.9,24,40.7,24,1019.0,23,1018.2,24,10.0,24,13.0,24,21.0,28.0,61.0,53.1,0.0,,0,False,False,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4147,722900,23188,2010-03-10,55.1,24,40.2,24,1017.5,24,1016.5,24,9.9,24,5.3,24,17.1,22.0,61.0,48.0,0.0,,10000,False,False,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4148,722900,23188,2010-03-11,54.9,24,41.4,24,1019.1,24,1018.1,24,10.0,24,4.5,24,15.9,,64.0,48.0,0.0,,0,False,False,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4149,722900,23188,2010-03-12,57.4,24,43.4,24,1020.4,24,1019.3,24,10.0,24,3.9,24,11.1,,64.9,48.0,0.0,,0,False,False,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4150,722900,23188,2010-03-13,56.9,24,46.4,24,1017.7,20,1016.7,24,10.0,24,3.5,24,13.0,,64.9,51.1,0.0,,0,False,False,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4151,722900,23188,2010-03-14,56.0,24,43.2,24,1016.6,24,1015.5,24,10.0,24,4.6,24,12.0,,64.0,48.9,0.0,,0,False,False,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4152,722900,23188,2010-03-15,60.3,24,41.6,24,1019.8,24,1018.8,24,10.0,24,3.3,24,12.0,,75.9,50.0,0.0,,0,False,False,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4153,722900,23188,2010-03-16,67.8,24,36.7,24,1021.5,24,1020.5,24,10.0,24,4.7,24,12.0,18.1,81.0,51.1,0.0,,0,False,False,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4154,722900,23188,2010-03-17,69.1,24,38.2,24,1018.2,24,1017.2,24,10.0,24,3.7,24,11.1,,82.0,55.9,0.0,,0,False,False,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4155,722900,23188,2010-03-18,63.3,24,49.2,24,1013.5,21,1012.5,24,9.2,24,4.0,24,12.0,15.0,82.0,55.9,0.0,,0,False,False,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4156,722900,23188,2010-03-19,61.2,24,50.4,24,1014.8,24,1013.7,24,9.0,24,6.1,24,14.0,15.9,66.9,57.0,0.0,,0,False,False,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4157,722900,23188,2010-03-20,61.7,24,51.8,24,1019.8,21,1018.6,24,6.9,24,2.9,24,8.9,,73.0,53.1,0.0,,0,False,False,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4158,722900,23188,2010-03-21,60.8,24,52.8,24,1020.9,19,1020.1,24,6.3,24,3.5,24,7.0,,72.0,51.8,0.0,,100000,True,True,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4159,722900,23188,2010-03-22,60.7,24,52.7,24,1017.2,24,1016.4,24,6.8,24,2.6,24,11.1,15.9,73.0,55.9,0.0,,0,False,False,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4160,722900,23188,2010-03-23,60.8,24,50.8,24,1014.9,17,1013.8,24,9.9,24,5.9,24,11.1,15.9,66.9,55.9,0.0,,0,False,False,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4161,722900,23188,2010-03-24,61.0,24,51.5,24,1018.0,24,1017.0,24,8.3,24,3.4,24,11.1,,70.0,55.0,0.0,,0,False,False,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4162,722900,23188,2010-03-25,60.3,24,49.3,24,1019.6,23,1018.7,24,9.9,24,4.6,24,11.1,14.0,70.0,55.0,0.0,,0,False,False,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4163,722900,23188,2010-03-26,60.4,24,47.5,24,1018.9,21,1018.0,24,10.0,24,5.0,24,13.0,19.0,68.0,57.0,0.0,,0,False,False,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4164,722900,23188,2010-03-27,62.5,24,47.0,24,1018.5,24,1017.5,24,9.9,24,4.1,24,11.1,,78.1,53.1,0.0,,0,False,False,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4165,722900,23188,2010-03-28,68.2,24,30.0,24,1020.5,24,1019.4,24,10.0,24,3.8,24,13.0,17.1,80.1,53.1,0.0,,0,False,False,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4166,722900,23188,2010-03-29,66.4,24,33.3,24,1017.2,24,1016.2,24,10.0,24,4.5,24,14.0,,80.1,55.9,0.0,,0,False,False,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4167,722900,23188,2010-03-30,61.3,24,51.4,24,1014.6,21,1013.6,24,9.8,24,5.7,24,14.0,19.0,75.0,57.0,0.0,,0,False,False,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4168,722900,23188,2010-03-31,60.1,24,47.9,24,1014.1,23,1013.2,24,10.0,24,8.7,24,15.0,21.0,66.9,57.0,0.0,,0,False,False,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4169,722900,23188,2010-04-01,55.2,24,41.3,24,1014.6,24,1013.5,24,9.5,24,6.7,24,11.1,15.9,63.0,48.0,0.3,,10000,False,False,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4170,722900,23188,2010-04-02,55.6,24,42.1,24,1018.7,24,1017.7,24,10.0,24,3.9,24,11.1,,64.0,48.9,0.26,,0,False,False,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4171,722900,23188,2010-04-03,58.2,24,47.1,24,1016.9,22,1015.9,24,9.9,24,4.6,24,13.0,14.0,64.9,51.1,0.0,,0,False,False,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4172,722900,23188,2010-04-04,58.2,24,44.0,24,1015.9,24,1014.9,24,10.0,24,6.2,24,12.0,15.9,64.9,54.0,0.0,,0,False,False,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4173,722900,23188,2010-04-05,59.1,24,48.1,24,1017.0,24,1016.1,24,9.6,24,6.5,24,14.0,20.0,63.0,55.9,0.0,,10000,False,False,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4174,722900,23188,2010-04-06,58.2,24,45.7,24,1020.1,24,1019.1,24,10.0,24,6.0,24,14.0,,66.0,51.1,0.11,,0,False,False,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4175,722900,23188,2010-04-07,63.2,24,42.3,24,1018.6,24,1017.6,24,10.0,24,4.3,24,11.1,,79.0,52.0,0.0,,0,False,False,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4176,722900,23188,2010-04-08,67.0,24,34.2,24,1015.0,24,1014.0,24,10.0,24,2.9,24,11.1,,79.0,53.1,0.0,,0,False,False,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4177,722900,23188,2010-04-09,62.2,24,52.9,24,1012.5,18,1011.3,24,7.6,24,4.7,24,8.9,,79.0,55.9,0.0,,0,False,False,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4178,722900,23188,2010-04-10,58.9,24,46.6,24,1015.5,24,1014.4,24,9.0,24,5.4,24,8.9,,64.9,57.0,0.0,,0,False,False,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4179,722900,23188,2010-04-11,60.0,24,44.5,24,1018.3,24,1017.2,24,10.0,24,5.1,24,11.1,,64.9,57.0,0.0,,0,False,False,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4180,722900,23188,2010-04-12,59.9,24,48.7,24,1016.1,22,1014.8,24,8.8,24,10.4,24,18.1,27.0,63.0,53.6,0.02,,10000,True,True,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4181,722900,23188,2010-04-13,59.0,24,44.2,24,1016.0,24,1015.1,24,9.9,24,7.2,24,13.0,18.1,64.0,54.0,0.66,,0,False,False,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4182,722900,23188,2010-04-14,58.2,24,46.7,24,1016.1,24,1015.1,24,10.0,24,4.5,24,9.9,15.9,69.1,53.1,0.0,,0,False,False,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4183,722900,23188,2010-04-15,59.6,24,50.0,24,1016.5,20,1015.5,24,9.8,24,3.8,24,8.9,,69.1,53.1,0.0,,0,False,False,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4184,722900,23188,2010-04-16,61.0,24,51.3,24,1017.8,24,1016.8,24,10.0,24,6.2,24,14.0,,66.0,55.0,0.0,,0,False,False,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4185,722900,23188,2010-04-17,60.5,24,50.9,24,1015.2,24,1014.2,24,9.5,24,3.7,24,9.9,,68.0,54.0,0.0,,0,False,False,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4186,722900,23188,2010-04-18,61.9,24,54.3,24,1013.3,22,1012.3,24,7.8,24,3.6,24,11.1,,69.1,55.0,0.0,,0,False,False,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4187,722900,23188,2010-04-19,62.7,24,53.7,24,1014.4,23,1013.4,24,9.3,24,5.7,24,14.0,,70.0,57.9,0.02,,10000,False,False,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4188,722900,23188,2010-04-20,62.3,24,53.1,24,1014.9,23,1014.0,24,9.2,24,4.3,24,9.9,14.0,70.0,57.0,0.0,,0,False,False,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4189,722900,23188,2010-04-21,57.5,24,45.1,24,1013.2,24,1012.3,24,9.9,24,11.5,24,18.1,22.9,68.0,52.0,0.01,,10000,False,False,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4190,722900,23188,2010-04-22,55.9,24,42.9,24,1009.9,24,1008.9,24,9.8,24,9.7,24,19.0,28.0,60.1,51.1,0.3,,10000,False,False,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4191,722900,23188,2010-04-23,55.5,24,44.4,24,1014.3,24,1013.2,24,9.9,24,4.2,24,11.1,,64.0,48.9,0.06,,0,False,False,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4192,722900,23188,2010-04-24,60.4,24,48.9,24,1019.2,19,1018.4,24,9.9,24,4.6,24,12.0,,66.0,48.9,0.0,,0,False,False,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4193,722900,23188,2010-04-25,59.6,24,51.6,24,1018.1,24,1017.1,24,9.1,24,4.1,24,8.0,,66.0,55.9,0.0,,0,False,False,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4194,722900,23188,2010-04-26,58.7,24,53.6,24,1014.9,21,1013.9,24,4.4,24,4.6,24,8.9,,63.0,55.4,0.0,,0,True,True,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4195,722900,23188,2010-04-27,58.2,24,51.1,24,1014.7,24,1013.7,24,7.1,24,4.5,24,8.9,,63.0,55.0,0.0,,0,False,False,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4196,722900,23188,2010-04-28,61.0,24,51.1,24,1016.5,21,1015.4,24,8.8,24,6.0,24,13.0,18.1,66.2,57.0,0.0,,10000,True,True,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4197,722900,23188,2010-04-29,59.4,24,43.4,24,1015.3,24,1014.3,24,10.0,24,12.3,24,17.1,22.9,66.0,55.9,0.04,,0,False,False,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4198,722900,23188,2010-04-30,59.0,24,45.2,24,1013.7,24,1012.8,24,9.5,24,6.7,24,13.0,20.0,66.0,53.6,0.0,,0,True,True,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4199,722900,23188,2010-05-01,60.2,24,48.1,24,1013.8,24,1012.8,24,9.7,24,5.6,24,9.9,,66.9,54.0,0.0,,0,False,False,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4200,722900,23188,2010-05-02,60.6,24,50.2,24,1014.3,23,1013.2,24,9.3,24,7.7,24,11.1,,64.9,55.0,0.0,,0,False,False,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4201,722900,23188,2010-05-03,62.9,24,50.8,24,1019.9,24,1018.9,24,10.0,24,4.7,24,12.0,,72.0,55.9,0.0,,0,False,False,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4202,722900,23188,2010-05-04,63.4,24,55.0,24,1019.2,23,1018.2,24,8.3,24,3.9,24,8.9,,72.0,55.9,0.0,,0,False,False,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4203,722900,23188,2010-05-05,61.5,24,53.9,24,1014.7,24,1013.8,24,8.1,24,5.3,24,8.0,,68.0,57.2,0.0,,0,True,True,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4204,722900,23188,2010-05-06,61.8,24,51.6,24,1014.6,23,1013.6,24,7.8,24,6.1,24,8.0,,66.9,57.9,0.0,,0,False,False,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4205,722900,23188,2010-05-07,63.2,24,54.1,24,1014.4,24,1013.4,24,7.2,24,4.2,24,9.9,,70.0,57.9,0.0,,0,False,False,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4206,722900,23188,2010-05-08,65.5,24,54.9,24,1014.2,23,1013.3,24,8.5,24,3.6,24,8.9,,73.0,57.9,0.0,,0,False,False,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4207,722900,23188,2010-05-09,61.8,24,51.8,24,1016.3,20,1015.2,24,9.8,24,6.0,24,13.0,17.1,73.0,57.9,0.0,,0,False,False,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4208,722900,23188,2010-05-10,60.6,24,48.2,24,1019.8,24,1018.7,24,10.0,24,7.5,24,12.0,20.0,66.0,57.9,0.0,,0,False,False,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4209,722900,23188,2010-05-11,59.7,24,46.6,24,1018.4,24,1017.4,24,10.0,24,8.4,24,12.0,15.9,66.0,55.9,0.0,,0,False,False,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4210,722900,23188,2010-05-12,59.3,24,44.6,24,1016.2,24,1015.2,24,10.0,24,4.2,24,11.1,15.9,69.1,52.0,0.0,,0,False,False,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4211,722900,23188,2010-05-13,62.6,24,51.0,24,1014.0,24,1013.0,24,9.5,24,3.5,24,8.9,,69.1,53.1,0.0,,0,False,False,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4212,722900,23188,2010-05-14,60.8,24,50.5,24,1014.6,20,1013.7,24,9.7,24,4.8,24,9.9,,64.9,57.2,0.0,,0,True,True,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4213,722900,23188,2010-05-15,61.1,24,52.2,24,1015.5,24,1014.6,24,8.8,24,4.2,24,9.9,14.0,66.9,57.9,0.0,,0,False,False,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4214,722900,23188,2010-05-16,60.4,24,53.5,24,1014.7,23,1013.7,24,7.5,24,4.4,24,8.9,,63.0,57.2,0.0,,0,True,True,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4215,722900,23188,2010-05-17,59.7,24,50.8,24,1015.5,24,1014.4,24,9.8,24,5.5,24,8.9,,64.0,57.0,0.0,,0,False,False,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4216,722900,23188,2010-05-18,61.7,24,50.6,24,1017.9,21,1017.0,24,10.0,24,4.4,24,9.9,,69.1,57.0,0.0,,0,False,False,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4217,722900,23188,2010-05-19,63.1,24,55.0,24,1017.1,19,1016.1,24,9.7,24,6.5,24,9.9,14.0,69.1,59.0,0.0,,10000,False,False,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4218,722900,23188,2010-05-20,62.3,24,54.4,24,1014.5,21,1013.8,24,8.3,24,3.8,24,8.9,,70.0,57.2,0.0,,0,True,True,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4219,722900,23188,2010-05-21,62.9,24,54.2,24,1012.6,23,1011.6,24,8.1,24,6.5,24,12.0,14.0,71.1,57.9,0.0,,0,False,False,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4220,722900,23188,2010-05-22,60.8,24,49.6,24,1013.4,21,1012.4,24,9.2,24,7.8,24,11.1,15.9,66.0,59.0,0.0,,0,False,False,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4221,722900,23188,2010-05-23,58.4,24,43.7,24,1013.8,23,1012.6,24,10.0,24,12.0,24,18.1,22.9,64.0,55.0,0.0,,0,False,False,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4222,722900,23188,2010-05-24,58.4,24,45.1,24,1017.7,24,1016.7,24,10.0,24,6.7,24,12.0,,64.9,53.1,0.0,,0,False,False,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4223,722900,23188,2010-05-25,60.1,24,48.7,24,1016.9,15,1016.0,24,10.0,24,5.1,24,12.0,17.1,66.0,54.0,0.0,,0,False,False,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4224,722900,23188,2010-05-26,62.0,24,50.5,24,1015.8,23,1014.9,24,10.0,24,6.0,24,13.0,19.0,66.9,55.9,0.0,,0,False,False,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4225,722900,23188,2010-05-27,63.4,24,52.7,24,1015.8,20,1014.7,24,10.0,24,5.7,24,14.0,,68.0,59.0,0.0,,0,False,False,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4226,722900,23188,2010-05-28,62.6,24,51.8,24,1016.7,19,1015.7,24,9.7,24,7.7,24,14.0,,68.0,59.0,0.01,,10000,False,False,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4227,722900,23188,2010-05-29,62.9,24,48.7,24,1014.8,24,1013.8,24,10.0,24,4.1,24,9.9,,70.0,55.9,0.0,,0,False,False,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4228,722900,23188,2010-05-30,63.2,24,55.2,24,1013.1,23,1012.0,24,8.9,24,6.0,24,11.1,,70.0,57.0,0.0,,0,False,False,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4229,722900,23188,2010-05-31,63.1,24,55.0,24,1014.5,22,1013.4,24,9.8,24,6.7,24,11.1,,66.9,60.1,0.0,,0,False,False,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4230,722900,23188,2010-06-01,62.3,24,53.0,24,1016.2,23,1015.2,24,9.7,24,4.9,24,9.9,,66.0,60.1,0.0,,0,False,False,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4231,722900,23188,2010-06-02,62.8,24,52.1,24,1015.4,24,1014.5,24,10.0,24,5.8,24,8.9,,69.1,60.1,0.0,,0,False,False,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4232,722900,23188,2010-06-03,63.7,24,54.6,24,1014.0,24,1013.0,24,9.6,24,4.9,24,8.9,,69.1,60.1,0.0,,0,False,False,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4233,722900,23188,2010-06-04,63.2,24,55.8,24,1013.2,22,1012.2,24,7.9,24,5.3,24,9.9,,68.0,61.0,0.0,,0,False,False,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4234,722900,23188,2010-06-05,63.9,24,57.5,24,1013.6,24,1012.5,24,7.3,24,5.0,24,9.9,18.1,69.1,60.8,0.0,,0,True,True,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4235,722900,23188,2010-06-06,64.7,24,58.0,24,1015.2,20,1014.2,24,8.8,24,4.7,24,8.9,,70.0,61.0,0.0,,0,False,False,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4236,722900,23188,2010-06-07,64.1,24,58.2,24,1015.1,23,1014.2,24,8.9,24,4.1,24,8.9,,70.0,62.1,0.0,,0,False,False,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4237,722900,23188,2010-06-08,63.0,24,56.7,24,1015.0,21,1014.1,24,9.4,24,4.6,24,8.9,,69.1,62.1,0.0,,0,False,False,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4238,722900,23188,2010-06-09,61.3,24,54.4,24,1016.1,20,1015.2,24,9.7,24,4.8,24,9.9,,80.6,59.0,0.0,,0,True,True,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4239,722900,23188,2010-06-10,62.8,24,55.4,24,1014.5,19,1013.6,24,9.0,24,6.3,24,9.9,,80.6,60.1,0.0,,10000,True,True,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4240,722900,23188,2010-06-11,61.3,24,52.5,24,1012.5,20,1011.6,24,8.9,24,9.1,24,13.0,18.1,64.9,59.0,0.02,,0,False,False,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4241,722900,23188,2010-06-12,61.9,24,52.4,24,1013.9,23,1012.7,24,9.6,24,7.3,24,11.1,14.0,64.9,59.0,0.0,,0,False,False,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4242,722900,23188,2010-06-13,63.1,24,53.9,24,1017.2,23,1016.2,24,9.3,24,5.3,24,11.1,,69.1,60.1,0.0,,0,False,False,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4243,722900,23188,2010-06-14,65.3,24,57.7,24,1015.7,23,1014.8,24,7.7,24,6.2,24,11.1,15.9,70.0,61.0,0.0,,0,False,False,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4244,722900,23188,2010-06-15,64.0,24,57.7,24,1012.5,21,1011.5,24,7.0,24,5.1,24,8.9,,68.0,60.8,0.0,,0,True,True,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4245,722900,23188,2010-06-16,60.5,24,52.0,24,1013.4,23,1012.4,24,8.7,24,6.2,24,9.9,,64.0,57.2,0.0,,0,True,True,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4246,722900,23188,2010-06-17,61.6,24,52.3,24,1013.9,24,1013.0,24,8.4,24,3.7,24,8.0,,66.9,57.9,0.0,,0,False,False,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4247,722900,23188,2010-06-18,62.5,24,53.8,24,1014.2,24,1013.1,24,8.5,24,4.9,24,8.9,,66.9,59.0,0.0,,0,False,False,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4248,722900,23188,2010-06-19,63.2,24,53.7,24,1016.4,23,1015.5,24,9.3,24,4.7,24,8.0,,68.0,60.1,0.0,,0,False,False,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4249,722900,23188,2010-06-20,64.0,24,54.3,24,1016.4,24,1015.5,24,9.7,24,5.0,24,8.9,,68.0,61.0,0.0,,0,False,False,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4250,722900,23188,2010-06-21,62.6,24,52.8,24,1015.9,24,1014.9,24,9.6,24,5.3,24,11.1,,68.0,60.1,0.0,,0,False,False,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4251,722900,23188,2010-06-22,61.9,24,51.6,24,1016.8,24,1015.8,24,9.8,24,4.7,24,11.1,,69.1,57.2,0.0,,0,True,True,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4252,722900,23188,2010-06-23,64.5,24,55.8,24,1016.1,23,1015.1,24,9.7,24,5.2,24,13.0,15.9,70.0,57.9,0.0,,0,False,False,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4253,722900,23188,2010-06-24,63.4,24,55.2,24,1015.1,23,1014.2,24,9.3,24,4.5,24,9.9,,70.0,60.1,0.0,,0,False,False,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4254,722900,23188,2010-06-25,63.4,24,55.5,24,1014.2,21,1013.2,24,8.3,24,4.4,24,8.9,,70.0,60.1,0.0,,0,False,False,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4255,722900,23188,2010-06-26,63.0,24,54.5,24,1014.6,22,1013.6,24,10.0,24,5.6,24,8.9,14.0,69.1,60.1,0.0,,0,False,False,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4256,722900,23188,2010-06-27,63.0,24,54.9,24,1011.9,23,1010.9,24,10.0,24,4.2,24,9.9,,66.9,60.8,0.0,,0,True,True,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4257,722900,23188,2010-06-28,61.5,24,55.7,24,1011.2,23,1010.1,24,9.3,24,4.9,24,8.0,,68.0,60.1,0.0,,0,False,False,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4258,722900,23188,2010-06-29,62.1,24,56.1,24,1012.2,24,1011.2,24,10.0,24,4.5,24,11.1,,64.9,60.1,0.0,,0,False,False,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4259,722900,23188,2010-06-30,64.6,24,57.4,24,1012.3,23,1011.3,24,9.1,24,4.9,24,12.0,,71.1,61.0,0.0,,0,False,False,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4260,722900,23188,2010-07-01,64.5,24,59.0,24,1011.1,21,1010.2,24,7.3,24,5.5,24,12.0,,71.1,62.1,0.0,,0,False,False,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4261,722900,23188,2010-07-02,63.1,24,56.2,24,1009.7,23,1008.8,24,8.1,24,4.3,24,8.0,,69.1,60.1,0.0,,0,False,False,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4262,722900,23188,2010-07-03,62.1,24,53.7,24,1010.5,23,1009.6,24,9.5,24,7.4,24,11.1,,71.6,60.8,0.0,,0,True,True,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4263,722900,23188,2010-07-04,61.9,24,53.3,24,1013.8,23,1012.7,24,9.9,24,6.1,24,8.9,,66.0,60.1,0.0,,0,False,False,0.0,0.0,0.0,0.0,1.0,0.0,0.0
